SongId	LyricId	Lyric Line Number	Lyric
585	38301	25	
585	38302	26	[Verse 2]
585	38303	27	How'd we end up this way?
585	38304	28	See me nervously pulling at my clothes and trying to look busy
585	38305	29	And you're doing your best to avoid me
585	38306	30	I'm starting to think one day, I'll tell the story of us
585	38307	31	How I was losing my mind when I saw you here
585	38308	32	But you held your pride like you should've held me
585	38309	33	
585	38310	34	[Pre-Chorus]
585	38311	35	Oh, I'm scared to see the ending
585	38312	36	Why are we pretending this is nothing?
585	38313	37	I'd tell you I miss you, but I don't know how
585	38314	38	I've never heard silence quite this loud
585	38315	39	[Chorus]
585	38316	40	Now, I'm standing alone in a crowded room
585	38317	41	And we're not speaking
585	38318	42	And I'm dying to know
585	38319	43	Is it killing you like it's killing me? Yeah
585	38320	44	I don't know what to say since the twist of fate
585	38321	45	When it all broke down
585	38322	46	And the story of us looks a lot like a tragedy now
585	38323	47	
585	38324	48	[Bridge]
585	38325	49	This is looking like a contest
585	38326	50	Of who can act like they care less
585	38327	51	But I liked it better when you were on my side
585	38328	52	The battle's in your hands now
585	38329	53	But I would lay my armor down
585	38330	54	If you said you'd rather love than fight
585	38331	55	
585	38332	56	[Pre-Chorus]
585	38333	57	So many things that you wish I knew
585	38334	58	But the story of us might be ending soon
585	38335	59	
585	38336	60	[Chorus]
585	38337	61	Now, I'm standing alone in a crowded room
585	38338	62	And we're not speaking
585	38339	63	And I'm dying to know
585	38340	64	Is it killing you like it's killing me? Yeah
585	38341	65	I don't know what to say since the twist of fate
585	38342	66	When it all broke down
585	38343	67	The story of us looks a lot like a tragedy now, now, now
585	38344	68	And we're not speaking
585	38345	69	And I'm dying to know
585	38346	70	Is it killing you like it's killing me? Yeah
585	38347	71	I don't know what to say since the twist of fate
585	38348	72	'Cause we're goin' down
585	38349	73	And the story of us looks a lot like a tragedy now
585	38350	74	[Outro]
585	38351	75	The end
586	37965	1	[Verse 1]
586	37966	2	Your little hand's wrapped around my finger
586	37967	3	And it's so quiet in the world tonight
586	37968	4	Your little eyelids flutter 'cause you're dreaming
586	37969	5	So I tuck you in, turn on your favorite nightlight
586	37970	6	To you, everything's funny
586	37971	7	You got nothing to regret
586	37972	8	I'd give all I have, honey
586	37973	9	If you could stay like that
586	37974	10	
586	37975	11	[Chorus]
586	37976	12	Oh, darling, don't you ever grow up
586	37977	13	Don't you ever grow up, just stay this little
586	37978	14	Oh, darling, don't you ever grow up
586	37979	15	Don't you ever grow up, it could stay this simple
586	37980	16	I won't let nobody hurt you
586	37981	17	Won't let no one break your heart
586	37982	18	And no one will desert you
586	37983	19	Just try to never grow up
586	37984	20	Never grow up
586	37985	21	[Verse 2]
586	37986	22	You're in the car on the way to the movies
586	37987	23	And you're mortified your mom's dropping you off
586	37988	24	At fourteen, there's just so much you can't do
586	37989	25	And you can't wait to move out someday and call your own shots
586	37990	26	But don't make her drop you off around the block
586	37991	27	Remember that she's getting older, too
586	37992	28	And don't lose the way that you dance around
586	37993	29	In your PJs getting ready for school
586	37994	30	
586	37995	31	[Chorus]
586	37996	32	Oh, darling, don't you ever grow up
586	37997	33	Don't you ever grow up, just stay this little
586	37998	34	Oh, darling, don't you ever grow up
586	37999	35	Don't you ever grow up, it could stay this simple
586	38000	36	No one's ever burned you
586	38001	37	Nothing's ever left you scarred
586	38002	38	And even though you want to
586	38003	39	Just try to never grow up
586	38004	40	
586	38005	41	[Bridge]
586	38006	42	Take pictures in your mind of your childhood room
586	38007	43	Memorize what it sounded like when your dad gets home
586	38008	44	Remember the footsteps, remember the words said
586	38009	45	And all your little brother's favorite songs
586	38010	46	I just realized everything I have is someday gonna be gone
586	38011	47	So here I am in my new apartment
586	38012	48	In a big city, they just dropped me off
586	38013	49	It's so much colder than I thought it would be
586	38014	50	So I tuck myself in and turn my nightlight on
586	38015	51	Wish I'd never grown up
586	38016	52	I wish I'd never grown up
586	38017	53	[Chorus]
586	38018	54	Oh, I don't wanna grow up
586	38019	55	Wish I'd never grown up, I could still be little
586	38020	56	Oh, I don't wanna grow up
586	38021	57	Wish I'd never grown up, it could still be simple
586	38022	58	Oh, darling, don't you ever grow up
586	38023	59	Don't you ever grow up, just stay this little
586	38024	60	Oh, darling, don't you ever grow up
586	38025	61	Don't you ever grow up, it could stay this simple
586	38026	62	Won't let nobody hurt you
586	38027	63	Won't let no one break your heart
586	38028	64	And even though you want to
586	38029	65	Please try to never grow up
586	38030	66	
586	38031	67	[Outro]
586	38032	68	Oh, oh
586	38033	69	Don't you ever grow up
586	38034	70	Oh (Never grow up), just never grow up
587	37281	1	[Verse 1]
587	37282	2	There I was again tonight
587	37283	3	Forcing laughter, faking smiles
587	37284	4	Same old tired, lonely place
587	37285	5	Walls of insincerity
587	37286	6	Shifting eyes and vacancy
587	37287	7	Vanished when I saw your face
587	37288	8	All I can say is it was enchanting to meet you
587	37289	9	
587	37290	10	[Verse 2]
587	37291	11	Your eyes whispered, "Have we met?"
587	37292	12	Across the room, your silhouette
587	37293	13	Starts to make its way to me
587	37294	14	The playful conversation starts
587	37295	15	Counter all your quick remarks
587	37296	16	Like passing notes in secrecy
587	37297	17	And it was enchanting to meet you
587	37298	18	All I can say is I was enchanted to meet you
587	37299	19	[Chorus]
587	37300	20	This night is sparkling, don't you let it go
587	37301	21	I'm wonderstruck, blushing all the way home
587	37302	22	I'll spend forever wondering if you knew
587	37303	23	I was enchanted to meet you
587	37304	24	
587	37305	25	[Verse 3]
587	37306	26	The lingering question kept me up
587	37307	27	2AM, who do you love?
587	37308	28	I wonder 'til I'm wide awake
587	37309	29	Now, I'm pacing back and forth
587	37310	30	Wishing you were at my door
587	37311	31	I'd open up and you would say
587	37312	32	"Hey, it was enchanting to meet you"
587	37313	33	All I know is I was enchanted to meet you
587	37314	34	
587	37315	35	[Chorus]
587	37316	36	This night is sparkling, don't you let it go
587	37317	37	I'm wonderstruck, blushing all the way home
587	37318	38	I'll spend forever wondering if you knew
587	37319	39	This night is flawless, don't you let it go
587	37320	40	I'm wonderstruck, dancing around all alone
587	37321	41	I'll spend forever wondering if you knew
587	37322	42	I was enchanted to meet you
587	37323	43	
587	37324	44	[Guitar Solo]
587	37325	45	[Bridge]
587	37326	46	This is me praying that
587	37327	47	This was the very first page
587	37328	48	Not where the storyline ends
587	37329	49	My thoughts will echo your name
587	37330	50	Until I see you again
587	37331	51	These are the words I held back
587	37332	52	As I was leaving too soon
587	37333	53	I was enchanted to meet you
587	37334	54	Please don't be in love with someone else
587	37335	55	Please don't have somebody waiting on you
587	37336	56	Please don't be in love with someone else (Ooh)
587	37337	57	Please don't have somebody waiting on you (Ooh, oh)
587	37338	58	
587	37339	59	[Chorus]
587	37340	60	This night is sparkling, don't you let it go
587	37341	61	I'm wonderstruck, blushing all the way home
587	37342	62	I'll spend forever wondering if you knew
587	37343	63	This night is flawless (Please don't be in love with someone else)
587	37344	64	Don't you let it go
587	37345	65	I'm wonderstruck (Please don't have somebody waiting on you)
587	37346	66	Dancing around all alone
587	37347	67	I'll spend forever (Please don't be in love with someone else)
587	37348	68	Wondering if you knew
587	37349	69	I was enchanted to meet you
587	37350	70	[Outro]
587	37351	71	Please don't be in love with someone else
587	37352	72	Please don't have somebody waiting on you6
588	37150	1	[Intro]
588	37151	2	Now, go stand in the corner and think about what you did
588	37152	3	Ha, time for a little revenge
588	37153	4	
588	37154	5	[Verse 1]
588	37155	6	The story starts when it was hot and it was summer, and
588	37156	7	I had it all, I had him right there where I wanted him
588	37157	8	She came along, got him alone, and let's hear the applause
588	37158	9	She took him faster than you can say "Sabotage"
588	37159	10	I never saw it coming, wouldn't have suspected it
588	37160	11	I underestimated just who I was dealing with
588	37161	12	She had to know the pain was beating on me like a drum
588	37162	13	She underestimated just who she was stealing from
588	37163	14	[Chorus]
588	37164	15	She's not a saint and she's not what you think
588	37165	16	She's an actress, woah
588	37166	17	She's better known for the things that she does
588	37167	18	On the mattress, woah
588	37168	19	Soon, she's gonna find stealing other people's toys
588	37169	20	On the playground won't make you many friends
588	37170	21	She should keep in mind, she should keep in mind
588	37171	22	There is nothing I do better than revenge, ha
588	37172	23	
588	37173	24	[Verse 2]
588	37174	25	She looks at life like it's a party and she's on the list
588	37175	26	She looks at me like I'm a trend and she's so over it
588	37176	27	I think her ever-present frown is a little troubling, and
588	37177	28	She thinks I'm psycho 'cause I like to rhyme her name with things
588	37178	29	But sophistication isn't what you wear or who you know
588	37179	30	Or pushing people down to get you where you wanna go
588	37180	31	Oh, they didn't teach you that in prep school so it's up to me
588	37181	32	But no amount of vintage dresses gives you dignity
588	37182	33	(Think about what you did)
588	37183	34	
588	37184	35	[Chorus]
588	37185	36	She's not a saint and she's not what you think
588	37186	37	She's an actress, woah
588	37187	38	She's better known for the things that she does
588	37188	39	On the mattress, woah
588	37189	40	Soon, she's gonna find stealing other people's toys
588	37190	41	On the playground won't make you many friends
588	37191	42	She should keep in mind, she should keep in mind
588	37192	43	There is nothing I do better than revenge, ha
588	37193	44	[Bridge]
588	37194	45	I'm just another thing for you to roll your eyes at, honey
588	37195	46	You might have him, but haven't you heard?
588	37196	47	I'm just another thing for you to roll your eyes at, honey
588	37197	48	You might have him, but I always get the last word
588	37198	49	Woah, woah-ah-oh
588	37199	50	
588	37200	51	[Chorus]
588	37201	52	She's not a saint and she's not what you think
588	37202	53	She's an actress, woah (She deserved it)
588	37203	54	She's better known for the things that she does
588	37204	55	On the mattress, woah
588	37205	56	Soon, she's gonna find stealing other people's toys
588	37206	57	On the playground won't make you many friends
588	37207	58	She should keep in mind, she should keep in mind
588	37208	59	There is nothing I do better than revenge
588	37209	60	
588	37210	61	[Outro]
588	37211	62	Do you still feel like you know what you're doing?
588	37212	63	'Cause I don't think you do, oh (No, no, no, no)
588	37213	64	Do you still feel like you know what you're doing? (No)
588	37214	65	I don't think you do, I don't think you do
588	37215	66	Let's hear the applause (Come on, come on)
588	37216	67	Come on, show me how much better you are
588	37217	68	(So much better, yeah?)
588	37218	69	See, you deserve some applause
588	37219	70	'Cause you're so much better
588	37220	71	She took him faster than you could say "Sabotage"2
589	37549	1	[Verse 1]
589	37550	2	I guess you really did it this time
589	37551	3	Left yourself in your war path
589	37552	4	Lost your balance on a tightrope
589	37553	5	Lost your mind trying to get it back
589	37554	6	
589	37555	7	[Pre-Chorus]
589	37556	8	Wasn't it easier in your lunchbox days?
589	37557	9	Always a bigger bed to crawl into
589	37558	10	Wasn't it beautiful when you believed in everything
589	37559	11	And everybody believed in you?
589	37560	12	[Chorus]
589	37561	13	It's alright, just wait and see
589	37562	14	Your string of lights are still bright to me, oh
589	37563	15	Who you are is not where you've been
589	37564	16	You're still an innocent
589	37565	17	You're still an innocent
589	37566	18	
589	37567	19	[Verse 2]
589	37568	20	Did some things you can't speak of
589	37569	21	But at night, you live it all again
589	37570	22	You wouldn't be shattered on the floor now
589	37571	23	If only you had seen what you know now then
589	37572	24	
589	37573	25	[Pre-Chorus]
589	37574	26	Wasn't it easier in your firefly-catching days?
589	37575	27	When everything out of reach
589	37576	28	Someone bigger brought down to you
589	37577	29	Wasn't it beautiful running wild 'til you fell asleep
589	37578	30	Before the monsters caught up to you?
589	37579	31	
589	37580	32	[Chorus]
589	37581	33	It's alright, just wait and see
589	37582	34	Your string of lights are still bright to me, oh
589	37583	35	Who you are is not where you've been
589	37584	36	You're still an innocent
589	37585	37	It's okay, and life is a tough crowd
589	37586	38	Thirty-two and still growing up now
589	37587	39	Who you are is not what you did
589	37588	40	You're still an innocent
589	37589	41	[Bridge]
589	37590	42	Time turns flames to embers
589	37591	43	You'll have new Septembers
589	37592	44	Every one of us has messed up, too, ooh
589	37593	45	Minds change like the weather
589	37594	46	I hope you remember
589	37595	47	Today is never too late to be brand new, oh
589	37596	48	
589	37597	49	[Chorus]
589	37598	50	It's alright, just wait and see
589	37599	51	Your string of lights is still bright to me, oh
589	37600	52	Who you are is not where you've been
589	37601	53	You're still an innocent
589	37602	54	It's okay, and life is a tough crowd
589	37603	55	Thirty-two and still growing up now
589	37604	56	Who you are is not what you did
589	37605	57	You're still an innocent
589	37606	58	You're still an innocent
589	37607	59	
589	37608	60	[Outro]
589	37609	61	Lost your balance on a tightrope, oh
589	37610	62	It's never too late to get it back3
590	37353	1	[Verse 1]
590	37354	2	You and I walk a fragile line
590	37355	3	I have known it all this time
590	37356	4	But I never thought I'd live to see it break
590	37357	5	It's getting dark and it's all too quiet
590	37358	6	And I can't trust anything now
590	37359	7	And it's coming over you like it's all a big mistake
590	37360	8	
590	37361	9	[Pre-Chorus]
590	37362	10	Woah, holding my breath
590	37363	11	Won't lose you again
590	37364	12	Something's made your eyes go cold
590	37365	13	[Chorus]
590	37366	14	Come on, come on, don't leave me like this
590	37367	15	I thought I had you figured out
590	37368	16	Something's gone terribly wrong
590	37369	17	You're all I wanted
590	37370	18	Come on, come on, don't leave me like this
590	37371	19	I thought I had you figured out
590	37372	20	Can't breathe whenever you're gone
590	37373	21	Can't turn back now, I'm haunted
590	37374	22	
590	37375	23	[Verse 2]
590	37376	24	Stood there and watched you walk away
590	37377	25	From everything we had
590	37378	26	But I still mean every word I said to you
590	37379	27	He will try to take away my pain
590	37380	28	And he just might make me smile
590	37381	29	But the whole time, I'm wishing he was you instead
590	37382	30	
590	37383	31	[Pre-Chorus]
590	37384	32	Oh, holding my breath
590	37385	33	Won't see you again
590	37386	34	Something keeps me holding onto nothing
590	37387	35	
590	37388	36	[Chorus]
590	37389	37	Come on, come on, don't leave me like this
590	37390	38	I thought I had you figured out
590	37391	39	Something's gone terribly wrong
590	37392	40	You're all I wanted
590	37393	41	Come on, come on, don't leave me like this
590	37394	42	I thought I had you figured out
590	37395	43	Can't breathe whenever you're gone
590	37396	44	Can't turn back now, I'm haunted
590	37397	45	[Bridge]
590	37398	46	I know, I know
590	37399	47	I just know
590	37400	48	You're not gone
590	37401	49	You can't be gone, no
590	37402	50	
590	37403	51	[Chorus]
590	37404	52	Come on, come on, don't leave me like this
590	37405	53	I thought I had you figured out
590	37406	54	Something's gone terribly wrong
590	37407	55	Won't finish what you started
590	37408	56	Come on, come on, don't leave me like this
590	37409	57	I thought I had you figured out
590	37410	58	Can't breathe whenever you're gone
590	37411	59	I can't go back, I'm haunted
590	37412	60	
590	37413	61	[Outro]
590	37414	62	Oh-oh, oh-oh, oh-oh, oh
590	37415	63	You and I walk a fragile line
590	37416	64	I have known it all this time
590	37417	65	Never ever thought I'd see it break
590	37418	66	Never thought I'd see it4
591	37611	1	[Verse 1]
591	37612	2	I still remember the look on your face
591	37613	3	Lit through the darkness at 1:58
591	37614	4	The words that you whispered for just us to know
591	37615	5	You told me you loved me
591	37616	6	So why did you go away?
591	37617	7	Away
591	37618	8	
591	37619	9	[Verse 2]
591	37620	10	I do recall now, the smell of the rain
591	37621	11	Fresh on the pavement
591	37622	12	I ran off the plane
591	37623	13	That July ninth, the beat of your heart
591	37624	14	It jumps through your shirt
591	37625	15	I can still feel your arms
591	37626	16	[Pre-Chorus]
591	37627	17	But now I'll go
591	37628	18	Sit on the floor wearing your clothes
591	37629	19	All that I know is I don't know
591	37630	20	How to be something you miss
591	37631	21	
591	37632	22	[Chorus]
591	37633	23	I never thought we'd have a last kiss
591	37634	24	Never imagined we'd end like this
591	37635	25	Your name, forever the name on my lips
591	37636	26	
591	37637	27	[Verse 3]
591	37638	28	I do remember the swing of your step
591	37639	29	The life of the party, you're showing off again
591	37640	30	And I'd roll my eyes and then you'd pull me in
591	37641	31	I'm not much for dancing, but for you, I did
591	37642	32	Because I love your handshake, meeting my father
591	37643	33	I love how you walk with your hands in your pockets
591	37644	34	How you'd kiss me when I was in the middle of saying something
591	37645	35	There's not a day I don't miss those rude interruptions
591	37646	36	
591	37647	37	[Pre-Chorus]
591	37648	38	And I'll go
591	37649	39	Sit on the floor wearing your clothes
591	37650	40	All that I know is I don't know
591	37651	41	How to be something you miss
591	37652	42	[Chorus]
591	37653	43	I never thought we'd have a last kiss
591	37654	44	I never imagined we'd end like this
591	37655	45	Your name, forever the name on my lips, ooh
591	37656	46	
591	37657	47	[Bridge]
591	37658	48	So I'll watch your life in pictures like I used to watch you sleep
591	37659	49	And I feel you forget me like I used to feel you breathe
591	37660	50	And I'll keep up with our old friends
591	37661	51	Just to ask them how you are
591	37662	52	Hope it's nice where you are
591	37663	53	And I hope the sun shines and it's a beautiful day
591	37664	54	And something reminds you, you wish you had stayed
591	37665	55	You can plan for a change in the weather and time
591	37666	56	But I never planned on you changing your mind
591	37667	57	
591	37668	58	[Pre-Chorus]
591	37669	59	So, I'll go
591	37670	60	Sit on the floor wearing your clothes
591	37671	61	All that I know is I don't know
591	37672	62	How to be something you miss
591	37673	63	
591	37674	64	[Chorus]
591	37675	65	I never thought we'd have a last kiss
591	37676	66	Never imagined we'd end like this
591	37677	67	Your name, forever the name on my lips
591	37678	68	[Outro]
591	37679	69	Just like our last kiss
591	37680	70	Forever the name on my lips
591	37681	71	Forever the name on my lips
591	37682	72	Just like our last4
592	37683	1	[Verse 1]
592	37684	2	I said, "Remember this moment"
592	37685	3	In the back of my mind
592	37686	4	The time we stood with our shaking hands
592	37687	5	The crowds in stands went wild
592	37688	6	We were the kings and the queens
592	37689	7	And they read off our names
592	37690	8	The night you danced like you knew our lives would
592	37691	9	Never be the same
592	37692	10	You held your head like a hero on a history book page
592	37693	11	It was the end of a decade
592	37694	12	But the start of an age
592	37695	13	[Chorus]
592	37696	14	Long live the walls we crashed through
592	37697	15	How the kingdom lights shined just for me and you
592	37698	16	I was screaming, "Long live all the magic we made"
592	37699	17	And bring on all the pretenders
592	37700	18	One day, we will be remembered
592	37701	19	
592	37702	20	[Verse 2]
592	37703	21	I said, "Remember this feeling"
592	37704	22	I pass the pictures around
592	37705	23	Of all the years that we stood there on the sidelines
592	37706	24	Wishing for right now
592	37707	25	We are the kings and the queens
592	37708	26	You traded your baseball cap for a crown
592	37709	27	When they gave us our trophies
592	37710	28	And we held them up for our town
592	37711	29	And the cynics were outraged
592	37712	30	Screaming, "This is absurd"
592	37713	31	'Cause for a moment, a band of thieves in ripped up jeans
592	37714	32	Got to rule the world
592	37715	33	
592	37716	34	[Chorus]
592	37717	35	Long live the walls we crashed through
592	37718	36	How the kingdom lights shined just for me and you
592	37719	37	I was screaming, "Long live all the magic we made"
592	37720	38	And bring on all the pretenders, I'm not afraid
592	37721	39	Long live all the mountains we moved
592	37722	40	I had the time of my life fighting dragons with you
592	37723	41	I was screaming, "Long live that look on your face"
592	37724	42	And bring on all the pretenders
592	37725	43	One day, we will be remembered
592	37726	44	[Bridge]
592	37727	45	Hold on to spinning around
592	37728	46	Confetti falls to the ground
592	37729	47	May these memories break our fall
592	37730	48	Will you take a moment? Promise me this
592	37731	49	That you'll stand by me forever
592	37732	50	But if, God forbid, fate should step in
592	37733	51	And force us into a goodbye
592	37734	52	If you have children some day
592	37735	53	When they point to the pictures
592	37736	54	Please tell 'em my name
592	37737	55	Tell 'em how the crowds went wild
592	37738	56	Tell 'em how I hope they shine
592	37739	57	Long live the walls we crashed through
592	37740	58	I had the time of my life with you
592	37741	59	
592	37742	60	[Chorus]
592	37743	61	Long, long live the walls we crashed through
592	37744	62	How the kingdom lights shined just for me and you
592	37745	63	And I was screaming, "Long live all the magic we made"
592	37746	64	And bring on all the pretenders, I'm not afraid
592	37747	65	Singing, "Long live all the mountains we moved"
592	37748	66	I had the time of my life fighting dragons with you
592	37749	67	And long, long live that look on your face
592	37750	68	And bring on all the pretenders
592	37751	69	One day, we will be remembered3
593	38035	1	[Verse 1]
593	38036	2	Elevator buttons and morning air
593	38037	3	Strangers' silence makes me want to take the stairs
593	38038	4	If you were here, we'd laugh about their vacant stares
593	38039	5	But right now, my time is theirs
593	38040	6	Seems like there's always someone who disapproves
593	38041	7	They'll judge it like they know about me and you
593	38042	8	And the verdict comes from those with nothing else to do
593	38043	9	The jury's out, but my choice is you
593	38044	10	
593	38045	11	[Chorus]
593	38046	12	So don't you worry your pretty little mind
593	38047	13	People throw rocks at things that shine
593	38048	14	And life makes love look hard
593	38049	15	The stakes are high, the water's rough
593	38050	16	But this love is ours
593	38051	17	[Verse 2]
593	38052	18	You never know what people have up their sleeves
593	38053	19	Ghosts from your past gonna jump out at me
593	38054	20	Lurking in the shadows with their lip gloss smiles
593	38055	21	But I don't care, 'cause right now, you're mine
593	38056	22	And you'll say
593	38057	23	
593	38058	24	[Chorus]
593	38059	25	Don't you worry your pretty little mind
593	38060	26	People throw rocks at things that shine
593	38061	27	And life makes love look hard
593	38062	28	The stakes are high, the water's rough
593	38063	29	But this love is ours
593	38064	30	
593	38065	31	[Bridge]
593	38066	32	And it's not theirs to speculate if it's wrong and
593	38067	33	Your hands are tough, but they are where mine belong and
593	38068	34	I'll fight their doubt and give you faith with this song for you
593	38069	35	'Cause I love the gap between your teeth
593	38070	36	And I love the riddles that you speak
593	38071	37	And any snide remarks from my father about your tattoos
593	38072	38	Will be ignored, 'cause my heart is yours
593	38073	39	
593	38074	40	[Chorus]
593	38075	41	So don't you worry your pretty little mind
593	38076	42	People throw rocks at things that shine
593	38077	43	And life makes love look hard
593	38078	44	Don't you worry your pretty little mind
593	38079	45	People throw rocks at things that shine
593	38080	46	But they can't take what's ours
593	38081	47	They can't take what's ours
593	38082	48	The stakes are high, the water's rough
593	38083	49	But this love is ours
594	37485	1	[Verse 1]
594	37486	2	Last night, I heard my own heart beating
594	37487	3	Sounded like footsteps on my stairs
594	37488	4	Six months gone and I'm still reaching
594	37489	5	Even though I know you're not there
594	37490	6	I was playing back a thousand memories, baby
594	37491	7	Thinking 'bout everything we've been through
594	37492	8	Maybe I've been going back too much lately
594	37493	9	When time stood still and I had you
594	37494	10	
594	37495	11	[Chorus]
594	37496	12	Come back, come back, come back to me like
594	37497	13	You would, you would if this was a movie
594	37498	14	Stand in the rain outside 'til I came out
594	37499	15	Come back, come back, come back to me like
594	37500	16	You could, you could if you just said you're sorry
594	37501	17	I know that we could work it out somehow
594	37502	18	But if this was a movie, you'd be here by now
594	37503	19	[Verse 2]
594	37504	20	I know people change and these things happen
594	37505	21	But I remember how it was back then
594	37506	22	Wrapped up in your arms and our friends were laughin'
594	37507	23	'Cause nothing like this ever happened to them
594	37508	24	Now I'm pacing down the hall, chasing down your street
594	37509	25	Flashback to the night when you said to me
594	37510	26	That nothing's gonna change, not for me and you
594	37511	27	Back before I knew how much I had to lose
594	37512	28	
594	37513	29	[Chorus]
594	37514	30	Come back, come back, come back to me like
594	37515	31	You would, you would if this was a movie
594	37516	32	Stand in the rain outside 'til I came out
594	37517	33	Come back, come back, come back to me like
594	37518	34	You could, you could if you just said you're sorry
594	37519	35	I know that we could work it out somehow
594	37520	36	But if this was a movie, you'd be here by now
594	37521	37	
594	37522	38	[Bridge]
594	37523	39	If you're out there, if you're somewhere, if you're moving on
594	37524	40	I've been waiting for you ever since you've been gone
594	37525	41	I just want it back the way it was before
594	37526	42	And I just wanna see you back at my front door
594	37527	43	
594	37528	44	[Chorus]
594	37529	45	And I say, "Come back, come back, come back to me like
594	37530	46	You would before you said it's not that easy
594	37531	47	Before the fight, before I locked you out
594	37532	48	But I take it all back now"
594	37533	49	[Chorus]
594	37534	50	Come back, come back, come back to me like
594	37535	51	You would, you would if this was a movie
594	37536	52	Stand in the rain outside 'til I came out
594	37537	53	Come back, come back, come back to me like
594	37538	54	You could, you could if you just said you're sorry
594	37539	55	I know that we could work it out somehow
594	37540	56	But if this was a movie, you'd be here by now
594	37541	57	
594	37542	58	[Outro]
594	37543	59	You'd be here by now
594	37544	60	It's not the kind of ending you wanna see now
594	37545	61	Baby, what about the ending?
594	37546	62	Oh, I thought you'd be here by now
594	37547	63	Oh, oh, oh, oh, oh, oh
594	37548	64	Thought you'd be here by now2
595	38209	1	[Verse 1]
595	38210	2	Tall, dark, and superman
595	38211	3	He puts papers in his briefcase and drives away
595	38212	4	To save the world or go to work
595	38213	5	It's the same thing to me
595	38214	6	He's got his mother's eyes, his father's ambition
595	38215	7	I wonder if he knows how much that I miss him
595	38216	8	I hang on every word you say, yay
595	38217	9	And you smile and say, "How are you?”
595	38218	10	I say, "Just fine"
595	38219	11	I always forget to tell you, I love you
595	38220	12	I love you forever
595	38221	13	[Chorus]
595	38222	14	I watch superman fly away
595	38223	15	You've got a busy day today
595	38224	16	Go save the world, I'll be around
595	38225	17	I watch superman fly away
595	38226	18	Come back, I'll be with you someday
595	38227	19	I'll be right here on the ground
595	38228	20	When you come back down
595	38229	21	
595	38230	22	[Verse 2]
595	38231	23	Tall, dark and beautiful
595	38232	24	He's complicated, he's irrational
595	38233	25	But I hope someday you'll take me away and save the day, yeah
595	38234	26	Something in his deep brown eyes has me sayin'
595	38235	27	He's not all bad like his reputation
595	38236	28	And I can't hear one single word they say
595	38237	29	And you'll leave, got places to be and I'll be okay
595	38238	30	I always forget to tell you I love you
595	38239	31	I loved you from the very first day
595	38240	32	
595	38241	33	[Chorus]
595	38242	34	I watch superman fly away
595	38243	35	You've got a busy day today
595	38244	36	Go save the world, I'll be around
595	38245	37	I watch superman fly away
595	38246	38	Come back, I'll be with you someday
595	38247	39	I'll be right here on the ground
595	38248	40	When you come back down
595	38249	41	[Bridge]
595	38250	42	And I watch you fly around the world
595	38251	43	And I hope you don't save some other girl
595	38252	44	Don't forget, don't forget about me
595	38253	45	I'm far away, but I never let you go
595	38254	46	I'm love-struck and looking out the window
595	38255	47	Don't forget, don't forget where I'll be
595	38256	48	
595	38257	49	[Breakdown]
595	38258	50	Right here, wishing the flowers were from you
595	38259	51	Wishing the card was from you
595	38260	52	Wishing the call was from you
595	38261	53	'Cause I loved you from the very first day
595	38262	54	
595	38263	55	[Chorus - Variation]
595	38264	56	I watch superman fly away
595	38265	57	You've got a busy day today
595	38266	58	Go save the world, I'll be around
595	38267	59	Forever and ever here
595	38268	60	I watch superman fly away
595	38269	61	I swear, I'll be with you someday
595	38270	62	I'll be right here on the ground
595	38271	63	When you come back down
595	38272	64	
595	38273	65	[Outro]
595	38274	66	La, la, la, la, la, la
595	38275	67	La, la, la, la, la, la
595	38276	68	When you come back down1
596	37085	1	[Verse 1]
596	37086	2	I'm so glad you made time to see me
596	37087	3	How's life? Tell me, how's your family?
596	37088	4	I haven't seen them in a while
596	37089	5	You've been good, busier than ever
596	37090	6	We small talk, work and the weather
596	37091	7	Your guard is up and I know why
596	37092	8	
596	37093	9	[Pre-Chorus]
596	37094	10	Because the last time
596	37095	11	You saw me is still burned in the back of your mind
596	37096	12	You gave me roses and I left them there to die
596	37097	13	[Chorus]
596	37098	14	So this is me swallowing my pride
596	37099	15	Standing in front of you saying I'm sorry for that night
596	37100	16	And I go back to December all the time
596	37101	17	It turns out freedom ain't nothing but missing you
596	37102	18	Wishing I'd realized what I had when you were mine
596	37103	19	I go back to December, turn around and make it alright
596	37104	20	I go back to December all the time
596	37105	21	
596	37106	22	[Verse 2]
596	37107	23	These days, I haven't been sleeping
596	37108	24	Staying up playing back myself leaving
596	37109	25	When your birthday passed and I didn't call
596	37110	26	Then I think about summer, all the beautiful times
596	37111	27	I watched you laughing from the passenger side
596	37112	28	And realized I loved you in the fall
596	37113	29	
596	37114	30	[Pre-Chorus]
596	37115	31	And then the cold came
596	37116	32	The dark days when fear crept into my mind
596	37117	33	You gave me all your love and all I gave you was goodbye
596	37118	34	
596	37119	35	[Chorus]
596	37120	36	So this is me swallowing my pride
596	37121	37	Standing in front of you saying I'm sorry for that night
596	37122	38	And I go back to December all the time
596	37123	39	It turns out freedom ain't nothing but missing you
596	37124	40	Wishing I'd realized what I had when you were mine
596	37125	41	I go back to December, turn around and change my own mind
596	37126	42	I go back to December all the time
596	37127	43	[Bridge]
596	37128	44	I miss your tan skin, your sweet smile
596	37129	45	So good to me, so right
596	37130	46	And how you held me in your arms that September night
